,id,address,categories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province,average_price,GDP
537,AVwcif6JIN2L1WUfmELD,16049 Johnson Rd,pizza place,Charlotte,US,us/nc/charlotte/16049johnsonrd/572757474,35.02941614,-80.85045251,,20.99,20.99,USD,2016-03-29T05:24:51Z,,Add To Large Pizzas,Papa John's Pizza,28277,USD,0,25,NC,20.99,51740
538,AVwcif6JIN2L1WUfmELD,16049 Johnson Rd,pizza place,Charlotte,US,us/nc/charlotte/16049johnsonrd/572757474,35.02941614,-80.85045251,,12,12,USD,2016-03-29T05:24:51Z,"With up to 5 toppings, including specialties",Any Large Pizza,Papa John's Pizza,28277,USD,0,25,NC,12,51740
539,AVwcif6JIN2L1WUfmELD,16049 Johnson Rd,pizza place,Charlotte,US,us/nc/charlotte/16049johnsonrd/572757474,35.02941614,-80.85045251,,21,21,USD,2016-03-29T05:24:51Z,Three medium three topping pizzas,Medium Pizza Offers,Papa John's Pizza,28277,USD,0,25,NC,21,51740
540,AVwciK-z_7pvs4fzwJmC,1788 Main St W,"American Restaurant,Bar,American Restaurant and Bar",Locust,US,us/nc/locust/1788mainstw/296356057,35.25537535,-80.452548,,6.49,6.49,USD,"2016-04-01T06:45:42Z,2016-06-20T20:10:32Z",Just like a mini pepperoni and mozzarella pizza. Rolled into a finger food appetizer.,Pizza Rolls,Tailgators Sports Grill,28097,USD,0,25,NC,6.49,51740
541,AVwciMaekufWRAb5wOmE,135 Village St,"Pizza Place,Restaurants,Pizza",Medway,US,us/ma/medway/135villagest/1229301887,42.140137,-71.39677,http://www.yellowpages.com/medway-ma/mip/medway-village-pizza-1231388/menu?lid=1231388,1.25,1.25,USD,"2016-03-27T05:30:34Z,2017-01-15T18:03:19Z",,Pizza Slice,Medway Village Pizza,2053,,,,MA,1.25,52229
542,AVwciMaekufWRAb5wOmE,135 Village St,"Pizza Place,Restaurants,Pizza",Medway,US,us/ma/medway/135villagest/1229301887,42.140137,-71.39677,http://www.yellowpages.com/medway-ma/mip/medway-village-pizza-1231388/menu?lid=1231388,7.5,7.5,USD,"2016-03-27T05:30:34Z,2017-01-15T18:03:19Z",,White Pizza,Medway Village Pizza,2053,,,,MA,7.5,52229
543,AVwcimAYIN2L1WUfmFZt,1402 S 12th Ave,"Grocery Stores,Convenience Stores,Restaurants,Sandwich Shops,Gas Stations,Gas Station,Gas Station, Pizza Place, and Grocery Store,Grocery Store,Pizza Place",Marshalltown,US,us/ia/marshalltown/1402s12thave/-1658150845,42.031575,-92.89331,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEpgmvN8wCJXfL6nWQgpedon5AeUDa8Px1b4Fjs2pJRYwU36F475ZfFzwQ2S60w42DO5DjFqM9C5emqodk5XpkCfqpOrl611OQPambBWg_EwC59WvifGf1ZMS_l7UfP3779L1pNNjCdtyozVcIr6bJEJ64ds0k5v9WOWIszOxg9q9_4atDeu8MGzXhvOjWejLt8o7749cRxa6fFOPbdTEHTiq9stdGzGA_kaWL2_qyMV3FuLLIXiqbjEAPPOCMWLWZgsonmdV9-zyxEZNDs34ghz1FvjjxE_ysP-dZS_O0eF2YcwD7-mDdVSlbh7xWQYV0haUeA5onm5Qjs76u0u9oL2vHlQMwzIGwN1TXI2vQe_Uwv_LOOSxclQ4uQrNeoNc7gUITiWw5SdFCryN9IZOjTEHO436yXt60Ltfwy8vZGpbNbK_qmaeIKg&placement=listing_profile&cs_user=unknown&cs_session=1eeda54aca569b334bb07b47435f9dc67f6640bc,1.99,1.99,USD,2016-04-02T04:58:55Z,,Breakfast Pizza Slice,Casey's General Store,50158,,,,IA,1.99,14607
544,AVwcimAYIN2L1WUfmFZt,1402 S 12th Ave,"Grocery Stores,Convenience Stores,Restaurants,Sandwich Shops,Gas Stations,Gas Station,Gas Station, Pizza Place, and Grocery Store,Grocery Store,Pizza Place",Marshalltown,US,us/ia/marshalltown/1402s12thave/-1658150845,42.031575,-92.89331,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEpgmvN8wCJXfL6nWQgpedon5AeUDa8Px1b4Fjs2pJRYwU36F475ZfFzwQ2S60w42DO5DjFqM9C5emqodk5XpkCfqpOrl611OQPambBWg_EwC59WvifGf1ZMS_l7UfP3779L1pNNjCdtyozVcIr6bJEJ64ds0k5v9WOWIszOxg9q9_4atDeu8MGzXhvOjWejLt8o7749cRxa6fFOPbdTEHTiq9stdGzGA_kaWL2_qyMV3FuLLIXiqbjEAPPOCMWLWZgsonmdV9-zyxEZNDs34ghz1FvjjxE_ysP-dZS_O0eF2YcwD7-mDdVSlbh7xWQYV0haUeA5onm5Qjs76u0u9oL2vHlQMwzIGwN1TXI2vQe_Uwv_LOOSxclQ4uQrNeoNc7gUITiWw5SdFCryN9IZOjTEHO436yXt60Ltfwy8vZGpbNbK_qmaeIKg&placement=listing_profile&cs_user=unknown&cs_session=1eeda54aca569b334bb07b47435f9dc67f6640bc,11.59,11.59,USD,2016-04-02T04:58:55Z,,Cheese Pizza,Casey's General Store,50158,,,,IA,11.59,14607
545,AVwcimAYIN2L1WUfmFZt,1402 S 12th Ave,"Grocery Stores,Convenience Stores,Restaurants,Sandwich Shops,Gas Stations,Gas Station,Gas Station, Pizza Place, and Grocery Store,Grocery Store,Pizza Place",Marshalltown,US,us/ia/marshalltown/1402s12thave/-1658150845,42.031575,-92.89331,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEpgmvN8wCJXfL6nWQgpedon5AeUDa8Px1b4Fjs2pJRYwU36F475ZfFzwQ2S60w42DO5DjFqM9C5emqodk5XpkCfqpOrl611OQPambBWg_EwC59WvifGf1ZMS_l7UfP3779L1pNNjCdtyozVcIr6bJEJ64ds0k5v9WOWIszOxg9q9_4atDeu8MGzXhvOjWejLt8o7749cRxa6fFOPbdTEHTiq9stdGzGA_kaWL2_qyMV3FuLLIXiqbjEAPPOCMWLWZgsonmdV9-zyxEZNDs34ghz1FvjjxE_ysP-dZS_O0eF2YcwD7-mDdVSlbh7xWQYV0haUeA5onm5Qjs76u0u9oL2vHlQMwzIGwN1TXI2vQe_Uwv_LOOSxclQ4uQrNeoNc7gUITiWw5SdFCryN9IZOjTEHO436yXt60Ltfwy8vZGpbNbK_qmaeIKg&placement=listing_profile&cs_user=unknown&cs_session=1eeda54aca569b334bb07b47435f9dc67f6640bc,2.99,2.99,USD,2016-04-02T04:58:55Z,,Mini Pizza Bites,Casey's General Store,50158,,,,IA,2.99,14607
546,AVwcimAYIN2L1WUfmFZt,1402 S 12th Ave,"Grocery Stores,Convenience Stores,Restaurants,Sandwich Shops,Gas Stations,Gas Station,Gas Station, Pizza Place, and Grocery Store,Grocery Store,Pizza Place",Marshalltown,US,us/ia/marshalltown/1402s12thave/-1658150845,42.031575,-92.89331,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEpgmvN8wCJXfL6nWQgpedon5AeUDa8Px1b4Fjs2pJRYwU36F475ZfFzwQ2S60w42DO5DjFqM9C5emqodk5XpkCfqpOrl611OQPambBWg_EwC59WvifGf1ZMS_l7UfP3779L1pNNjCdtyozVcIr6bJEJ64ds0k5v9WOWIszOxg9q9_4atDeu8MGzXhvOjWejLt8o7749cRxa6fFOPbdTEHTiq9stdGzGA_kaWL2_qyMV3FuLLIXiqbjEAPPOCMWLWZgsonmdV9-zyxEZNDs34ghz1FvjjxE_ysP-dZS_O0eF2YcwD7-mDdVSlbh7xWQYV0haUeA5onm5Qjs76u0u9oL2vHlQMwzIGwN1TXI2vQe_Uwv_LOOSxclQ4uQrNeoNc7gUITiWw5SdFCryN9IZOjTEHO436yXt60Ltfwy8vZGpbNbK_qmaeIKg&placement=listing_profile&cs_user=unknown&cs_session=1eeda54aca569b334bb07b47435f9dc67f6640bc,1.99,1.99,USD,2016-04-02T04:58:55Z,,Pizza By The Slice,Casey's General Store,50158,,,,IA,1.99,14607
547,AVwcimAYIN2L1WUfmFZt,1402 S 12th Ave,"Grocery Stores,Convenience Stores,Restaurants,Sandwich Shops,Gas Stations,Gas Station,Gas Station, Pizza Place, and Grocery Store,Grocery Store,Pizza Place",Marshalltown,US,us/ia/marshalltown/1402s12thave/-1658150845,42.031575,-92.89331,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEpgmvN8wCJXfL6nWQgpedon5AeUDa8Px1b4Fjs2pJRYwU36F475ZfFzwQ2S60w42DO5DjFqM9C5emqodk5XpkCfqpOrl611OQPambBWg_EwC59WvifGf1ZMS_l7UfP3779L1pNNjCdtyozVcIr6bJEJ64ds0k5v9WOWIszOxg9q9_4atDeu8MGzXhvOjWejLt8o7749cRxa6fFOPbdTEHTiq9stdGzGA_kaWL2_qyMV3FuLLIXiqbjEAPPOCMWLWZgsonmdV9-zyxEZNDs34ghz1FvjjxE_ysP-dZS_O0eF2YcwD7-mDdVSlbh7xWQYV0haUeA5onm5Qjs76u0u9oL2vHlQMwzIGwN1TXI2vQe_Uwv_LOOSxclQ4uQrNeoNc7gUITiWw5SdFCryN9IZOjTEHO436yXt60Ltfwy8vZGpbNbK_qmaeIKg&placement=listing_profile&cs_user=unknown&cs_session=1eeda54aca569b334bb07b47435f9dc67f6640bc,11.99,11.99,USD,2016-04-02T04:58:55Z,,Specialty Pizza,Casey's General Store,50158,,,,IA,11.99,14607
548,AVwcimAYIN2L1WUfmFZt,1402 S 12th Ave,"Grocery Stores,Convenience Stores,Restaurants,Sandwich Shops,Gas Stations,Gas Station,Gas Station, Pizza Place, and Grocery Store,Grocery Store,Pizza Place",Marshalltown,US,us/ia/marshalltown/1402s12thave/-1658150845,42.031575,-92.89331,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEpgmvN8wCJXfL6nWQgpedon5AeUDa8Px1b4Fjs2pJRYwU36F475ZfFzwQ2S60w42DO5DjFqM9C5emqodk5XpkCfqpOrl611OQPambBWg_EwC59WvifGf1ZMS_l7UfP3779L1pNNjCdtyozVcIr6bJEJ64ds0k5v9WOWIszOxg9q9_4atDeu8MGzXhvOjWejLt8o7749cRxa6fFOPbdTEHTiq9stdGzGA_kaWL2_qyMV3FuLLIXiqbjEAPPOCMWLWZgsonmdV9-zyxEZNDs34ghz1FvjjxE_ysP-dZS_O0eF2YcwD7-mDdVSlbh7xWQYV0haUeA5onm5Qjs76u0u9oL2vHlQMwzIGwN1TXI2vQe_Uwv_LOOSxclQ4uQrNeoNc7gUITiWw5SdFCryN9IZOjTEHO436yXt60Ltfwy8vZGpbNbK_qmaeIKg&placement=listing_profile&cs_user=unknown&cs_session=1eeda54aca569b334bb07b47435f9dc67f6640bc,11.99,11.99,USD,2016-04-02T04:58:55Z,"Sausage, bacon or vegetarian",Whole Breakfast Pizza,Casey's General Store,50158,,,,IA,11.99,14607
549,AVwciNQSByjofQCxfTwI,944 S Irby St,"Florence Restaurants,Pizza Place,Restaurants,Pizza",Florence,US,us/sc/florence/944sirbyst/-2068255666,34.1761,-79.76639,,2.8,2.8,USD,"2016-03-02T11:51:02Z,2016-06-13T00:09:10Z",,Pizza By The Slice,Pizza Chef,29501,,,,SC,2.8,31543
550,AVwciNQSByjofQCxfTwI,944 S Irby St,"Florence Restaurants,Pizza Place,Restaurants,Pizza",Florence,US,us/sc/florence/944sirbyst/-2068255666,34.1761,-79.76639,,6.99,6.99,USD,"2016-03-02T11:51:02Z,2016-06-13T00:09:10Z","Marinara sauce, mozzarella, pepperoni",Pizza Sub,Pizza Chef,29501,,,,SC,6.99,31543
551,AVwciqNbkufWRAb5wUAx,1294 Chalkstone Ave,"Pizza,Pizza Place,latin american restaurant",Providence,US,us/ri/providence/1294chalkstoneave/267094611,41.83253,-71.45175,http://www.yellowpages.com/providence-ri/mip/papa-joes-pizza-467887062/menu,4,4,USD,"2016-07-18T19:21:09Z,2016-04-03T01:05:03Z",,Pizza Bread,Papa Joe's Pizza,2908,,,,RI,4,146826
552,AVwciqNbkufWRAb5wUAx,1294 Chalkstone Ave,"Pizza,Pizza Place,latin american restaurant",Providence,US,us/ri/providence/1294chalkstoneave/267094611,41.83253,-71.45175,http://www.yellowpages.com/providence-ri/mip/papa-joes-pizza-467887062/menu,5.5,5.5,USD,"2016-07-18T19:21:09Z,2016-04-03T01:05:03Z",,Pizza Burger,Papa Joe's Pizza,2908,,,,RI,5.5,146826
553,AVwciqNbkufWRAb5wUAx,1294 Chalkstone Ave,"Pizza,Pizza Place,latin american restaurant",Providence,US,us/ri/providence/1294chalkstoneave/267094611,41.83253,-71.45175,http://www.yellowpages.com/providence-ri/mip/papa-joes-pizza-467887062/menu,3,3,USD,"2016-07-18T19:21:09Z,2016-04-03T01:05:03Z",,Pizza Puff,Papa Joe's Pizza,2908,,,,RI,3,146826
554,AVwci-WBkufWRAb5wXb4,700 Main St,"Bagel Shop,Bagel Shop Historic Edgefield,Restaurant",Nashville,US,us/tn/nashville/700mainst/103822956,36.17451746,-86.7605567,,5,5,USD,2016-03-25T19:20:10Z,,Pizza Bagel,Bagelface Bakery,37206,USD,0,25,TN,5,41942
555,AVwc-IY__7pvs4fz05S8,711 E Main St,"Brewery,Pub,Ice Cream & Frozen Desserts,Dessert Restaurants",Lexington,US,us/edmund/lexington/711emainst/-1884995944,33.977715,-81.229095,,5,5,USD,2016-05-05T00:55:34Z,,Cheese Pizza,Old Mill Brewpub,29072,,,,Edmund,5,31543
556,AVwcj50FByjofQCxfoO5,317 S Main St,"Pizza Place,Grapevine Restaurants",Grapevine,US,us/tx/grapevine/317smainst/1966763339,32.938723,-97.078219,,10,10,USD,2016-03-11T19:37:40Z,,Chicken Supreme Pizza,Cruise Shop,76051,,,,TX,10,167113
557,AVwcj50FByjofQCxfoO5,317 S Main St,"Pizza Place,Grapevine Restaurants",Grapevine,US,us/tx/grapevine/317smainst/1966763339,32.938723,-97.078219,,10,10,USD,2016-03-11T19:37:40Z,,Create Your Own Pizza,Cruise Shop,76051,,,,TX,10,167113
558,AVwcj50FByjofQCxfoO5,317 S Main St,"Pizza Place,Grapevine Restaurants",Grapevine,US,us/tx/grapevine/317smainst/1966763339,32.938723,-97.078219,,12.47918589,11.42784939,,2016-03-11T19:37:40Z,,Stuffed Pizza Rollers,Cruise Shop,76051,,,,TX,11.95351764,167113
559,AVwcj50FByjofQCxfoO5,317 S Main St,"Pizza Place,Grapevine Restaurants",Grapevine,US,us/tx/grapevine/317smainst/1966763339,32.938723,-97.078219,,10,10,USD,2016-03-11T19:37:40Z,,Super Supreme Pizza,Cruise Shop,76051,,,,TX,10,167113
560,AVwcj50FByjofQCxfoO5,317 S Main St,"Pizza Place,Grapevine Restaurants",Grapevine,US,us/tx/grapevine/317smainst/1966763339,32.938723,-97.078219,,10,10,USD,2016-03-11T19:37:40Z,,Supreme Pizza,Cruise Shop,76051,,,,TX,10,167113
561,AVwcj9G8IN2L1WUfmV20,1045 NW Kings Blvd,"Bars Pubs,Bars Clubs,Taverns,Restaurants,Bars & Clubs,Bars & Pubs",Corvallis,US,us/or/corvallis/1045nwkingsblvd/-2003864478,44.5772,-123.2753,,19.5,19.5,USD,2016-12-13T03:57:42Z,,Taco Pizza,Suds & Suds,97330,,,,OR,19.5,24810
562,AVwcjhCoIN2L1WUfmQoQ,427 S Boston Ave,"Office and Building Downtown Tulsa,Office and Building",Tulsa,US,us/ok/tulsa/427sbostonave/-1006319742,36.15205156,-95.98882702,,8,8,USD,2016-07-31T01:11:02Z,"Broccolini, green onion, spinach, goat cheese, chile, salsa verde",Veggie Pizza,Philtower Building,74103,,,,OK,8,18340
563,AVwcjkbYByjofQCxfkX0,1514 Us 41,Restaurant,Schererville,US,us/in/schererville/1514us41/-1072873174,41.495491,-87.470989,,12,12,USD,2016-08-16T00:00:00Z,,Our Famous Thin Crust Pizza,Ciao Bella,46375,USD,0,30,IN,12,31394
564,AVwcjkbYByjofQCxfkX0,1514 Us 41,Restaurant,Schererville,US,us/in/schererville/1514us41/-1072873174,41.495491,-87.470989,,13,13,USD,2016-08-16T00:00:00Z,"Goat cheese, figs, onions and drizzled with balsamic glaze (no sauce).",Pizza Ai Fichi,Ciao Bella,46375,USD,0,30,IN,13,31394
565,AVwcjkbYByjofQCxfkX0,1514 Us 41,Restaurant,Schererville,US,us/in/schererville/1514us41/-1072873174,41.495491,-87.470989,,13,13,USD,2015-10-23T04:07:33Z,,Pizza Ai Fichi,Ciao Bella,46375,USD,0,30,IN,13,31394
566,AVwcjkbYByjofQCxfkX0,1514 Us 41,Restaurant,Schererville,US,us/in/schererville/1514us41/-1072873174,41.495491,-87.470989,,13,13,USD,2015-10-23T04:07:33Z,"Chicken, caprino cheese, basil pesto sauce.",Pizza Alla Genovese,Ciao Bella,46375,USD,0,30,IN,13,31394
567,AVwcjkbYByjofQCxfkX0,1514 Us 41,Restaurant,Schererville,US,us/in/schererville/1514us41/-1072873174,41.495491,-87.470989,,13,13,USD,2016-08-16T00:00:00Z,"Chicken, Caprino cheese, basil pesto sauce.",Pizza Alla Genovese,Ciao Bella,46375,USD,0,30,IN,13,31394
568,AVwcjkbYByjofQCxfkX0,1514 Us 41,Restaurant,Schererville,US,us/in/schererville/1514us41/-1072873174,41.495491,-87.470989,,13,13,USD,2016-08-16T00:00:00Z,"Arugula, prosciutto, olive oil (no sauce).",Pizza Bianca,Ciao Bella,46375,USD,0,30,IN,13,31394
569,AVwcjkbYByjofQCxfkX0,1514 Us 41,Restaurant,Schererville,US,us/in/schererville/1514us41/-1072873174,41.495491,-87.470989,,12,12,USD,2016-08-16T00:00:00Z,"Fresh mozzarella, basil, fresh plum tomato sauce.",Pizza Margherita,Ciao Bella,46375,USD,0,30,IN,12,31394
570,AVwcjkbYByjofQCxfkX0,1514 Us 41,Restaurant,Schererville,US,us/in/schererville/1514us41/-1072873174,41.495491,-87.470989,,13,13,USD,2016-08-16T00:00:00Z,"Gorgonzola, fresh mozzarella, goat cheese and Fontinella.",Pizza Quattro Formaggi,Ciao Bella,46375,USD,0,30,IN,13,31394
571,AVwcjkbYByjofQCxfkX0,1514 Us 41,Restaurant,Schererville,US,us/in/schererville/1514us41/-1072873174,41.495491,-87.470989,,13,13,USD,2016-08-16T00:00:00Z,"Spinach, ricotta cheese and fresh basil.",Pizza Verde,Ciao Bella,46375,USD,0,30,IN,13,31394
572,AVwcjKIvIN2L1WUfmMNc,9128 5th Ave,"Restaurant,Breakfast & Brunch,American Restaurant",Brooklyn,US,us/ny/brooklyn/91285thave/1082866981,40.6183,-74.02934,http://www.singlepage.com/bay-ridge-eatery,3.75,3.75,USD,2016-03-28T05:52:50Z,,Pizza Burger,Bay Ridge Eatery,11209,,,,NY,3.75,146826
573,AVwcjKn2_7pvs4fzwU9r,18 Auburn Way S,"Take Out Restaurants,Mediterranean Restaurants,Italian Restaurant Downtown Auburn,Restaurant,Restaurants,Italian Restaurant,Italian Restaurants",Auburn,US,us/wa/auburn/18auburnways/970796590,47.30715113,-122.2253753,,8,8,USD,2016-03-30T04:25:08Z,Personal cheese pizza,Pizza,Don Giovanni Ristorante Italiano and Wine Bar,98002,USD,50,55,WA,8,51074
574,AVwcjl8okufWRAb5wepV,1150 Douglas Ave,Restaurant,Altamonte Springs,US,us/fl/altamontesprings/1150douglasave/272561294,28.68731,-81.391533,,12.47918589,11.42784939,,2016-04-24T00:00:00Z,Served with House Salad,10 Pizza Margherita,Terramia Ristorante,32714,USD,0,30,FL,11.95351764,151792
575,AVwcjl8okufWRAb5wepV,1150 Douglas Ave,Restaurant,Altamonte Springs,US,us/fl/altamontesprings/1150douglasave/272561294,28.68731,-81.391533,,12.47918589,11.42784939,,2016-04-24T00:00:00Z,,Pizza Margherita,Terramia Ristorante,32714,USD,0,30,FL,11.95351764,151792
576,AVwcjljgkufWRAb5wej-,186 Hillside Ave,Restaurant,Milford,US,us/ct/milford/186hillsideave/-681966196,41.220893,-73.005318,,5.95,5.95,USD,2016-07-28T20:58:44Z,"A flour tortilla, lightly baked, covered with melted cheeses, green chiles, topped with sour cream and guacamole.",Mexican Pizza,Oscar's Woodmont Kitchen,6460,USD,0,30,CT,5.95,21695
577,AVwcjMsCkufWRAb5wZ-v,216 Townsend St,Restaurant,San Francisco,US,us/ca/sanfrancisco/216townsendst/1674984014,37.778633,-122.393319,,18,18,USD,2016-08-16T00:00:00Z,,Shrimp Chorizo Pizza,District - San Francisco,94107,USD,31,50,CA,18,278260
578,AVwcjnPlkufWRAb5we36,300 E Grand Ave,American Restaurant,Chickasha,US,us/ok/chickasha/300egrandave/-1584181002,35.02899335,-97.93078473,,12,12,USD,"2016-07-22T15:42:43Z,2016-04-03T01:30:31Z","Bbq sauce, mozzarella cheese, chunks of honey pepper bacon, chicken and diced red onions",Bbq Chicken Pizza,Interurban,73018,USD,25,40,OK,12,18340
579,AVwcjnPlkufWRAb5we36,300 E Grand Ave,American Restaurant,Chickasha,US,us/ok/chickasha/300egrandave/-1584181002,35.02899335,-97.93078473,,13,13,USD,"2016-07-22T15:42:43Z,2016-04-03T01:30:31Z","Pepperoni, italian sausage, canadian bacon, hamburger and mozzarella cheese",I Like Meat Pizza,Interurban,73018,USD,25,40,OK,13,18340
580,AVwcjnPlkufWRAb5we36,300 E Grand Ave,American Restaurant,Chickasha,US,us/ok/chickasha/300egrandave/-1584181002,35.02899335,-97.93078473,,12,12,USD,"2016-07-22T15:42:43Z,2016-04-03T01:30:31Z",,The Flamethrower Pizza,Interurban,73018,USD,25,40,OK,12,18340
581,AVwcjPXh_7pvs4fzwV2a,4747 Marketplace Dr,"General Entertainment,Concert Tickets,Dinner Theaters",Johnstown,US,us/co/johnstown/4747marketplacedr/-1896974607,40.357917,-104.978371,,12.47918589,11.42784939,,2016-04-04T05:53:20Z,,Cheese Pizza,Candlelight Dinner Playhouse,80534,,,,CO,11.95351764,39615
582,AVwcj-UvIN2L1WUfmWDW,& The Embarcadero,"Seafood Restaurant,American Restaurant,Food and Beverage",San Francisco,US,us/ca/sanfrancisco/embarcadero/455988271,37.79932696,-122.3973175,,13,13,USD,2016-03-24T09:34:48Z,,"Carmelized Leek Pizza, Roasted Garlic Soubise, Fingerling Potatoes",Waterfront Restaurant,94111,USD,25,40,CA,13,278260
583,AVwcj-UvIN2L1WUfmWDW,& The Embarcadero,"Seafood Restaurant,American Restaurant,Food and Beverage",San Francisco,US,us/ca/sanfrancisco/embarcadero/455988271,37.79932696,-122.3973175,,14,14,USD,2016-03-24T09:34:48Z,,"House Smoked Salmon Pizza, Lemon Creme Fraiche, Tobiko Caviar",Waterfront Restaurant,94111,USD,25,40,CA,14,278260
584,AVwcj-UvIN2L1WUfmWDW,& The Embarcadero,"Seafood Restaurant,American Restaurant,Food and Beverage",San Francisco,US,us/ca/sanfrancisco/embarcadero/455988271,37.79932696,-122.3973175,,5,5,USD,2016-03-24T09:34:48Z,,Mini Cheese Pizza,Waterfront Restaurant,94111,USD,25,40,CA,5,278260
585,AVwcj-UvIN2L1WUfmWDW,& The Embarcadero,"Seafood Restaurant,American Restaurant,Food and Beverage",San Francisco,US,us/ca/sanfrancisco/embarcadero/455988271,37.79932696,-122.3973175,,13,13,USD,2016-03-24T09:34:48Z,,"Portabella Mushroom Pizza, Fontina, White Truffle Oil",Waterfront Restaurant,94111,USD,25,40,CA,13,278260
586,AVwcj-UvIN2L1WUfmWDW,& The Embarcadero,"Seafood Restaurant,American Restaurant,Food and Beverage",San Francisco,US,us/ca/sanfrancisco/embarcadero/455988271,37.79932696,-122.3973175,,13,13,USD,2016-03-24T09:34:48Z,,"Prosciutto Pizza, Wild Arugula, Fontina, White Truffle Oil",Waterfront Restaurant,94111,USD,25,40,CA,13,278260
587,AVwcj-UvIN2L1WUfmWDW,& The Embarcadero,"Seafood Restaurant,American Restaurant,Food and Beverage",San Francisco,US,us/ca/sanfrancisco/embarcadero/455988271,37.79932696,-122.3973175,,14,14,USD,2016-03-24T09:34:48Z,,"Spicy Rock Shrimp Pizza, Roasted Tomato Sauce, Caramelized Leeks",Waterfront Restaurant,94111,USD,25,40,CA,14,278260
588,AVwcjVwKkufWRAb5wbr4,32925 1st Ave S,"Food and Beverage,Federal Way Restaurants,Pizza Place,Pizza,Caterers,Restaurants",Federal Way,US,us/wa/federalway/329251staves/1349890216,47.307087,-122.334694,,7.99,4.99,USD,2016-03-26T04:34:33Z,"Pepperoni, ham and cheese",Stuffed Pizza Rolls,Pizza Pizazz,98003,,,,WA,6.49,51074
589,AVwcjW0AByjofQCxfhz4,3500 E Main St,Restaurant,Farmington,US,us/nm/farmington/3500emainst/1230070689,36.74987198,-108.1603169,,12.95,12.95,USD,"2016-05-26T01:45:45Z,2016-03-03T00:49:41Z,2016-06-27T14:07:51Z","Spicy tuna. mango, avocado, crunchy, scallion tobiko, eel sauce, mango .",Sushi Pizza,Tomo Steak and Sushi,87402,USD,50,55,NM,12.95,11122
590,AVwcjWTZ_7pvs4fzwXIq,11301 Rockville Pike,Lingerie Store and Women's Store,Kensington,US,us/md/kensington/11301rockvillepike/-1453218598,39.04173903,-77.10734816,,6.24,6.24,USD,2016-06-08T16:22:26Z,White,Crab Pizza,Victoria's Secret Pink,20895,,,,MD,6.24,36602
591,AVwcjXd9kufWRAb5wcBa,286 Main St,Pizza Place,Great Barrington,US,us/negremont/greatbarrington/286mainst/1075402883,42.19469,-73.362096,,12.95,12.95,USD,2016-06-20T15:53:10Z,"A combination of bbq sauce, chicken, red onions, fresh mozzarella, smoked gouda, oregano and parmesan",Abbondante Bbq Chicken Pizza,Baba Louie's,1230,,,,N Egremont,12.95,146826
